proposal_id,title,issue_type,severity,detail,current_category,current_department,current_policies,recommendation
PROP-189861,다자녀혜택에 대해 서울시와 경기도를 구분하지 맙시다,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀가구 자동차 취득세 취약계층 감면,자동 제거 완료
PROP-184404,다자녀혜택 경기도와 교류~,POLICY_REMOVED,high,공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 하수도사용료 감면,자동 제거 완료
PROP-184404,다자녀혜택 경기도와 교류~,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 자동차 취득세 감면,자동 제거 완료
PROP-184404,다자녀혜택 경기도와 교류~,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀가구 자동차 취득세 취약계층 감면,자동 제거 완료
PROP-197702,다자녀 서울런 확대 강력히 요청합니다,POLICY_REMOVED,high,공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 하수도사용료 감면,자동 제거 완료
PROP-197702,다자녀 서울런 확대 강력히 요청합니다,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 자동차 취득세 감면,자동 제거 완료
PROP-197702,다자녀 서울런 확대 강력히 요청합니다,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀가구 자동차 취득세 취약계층 감면,자동 제거 완료
PROP-196601,서울런 다자녀 혜택,POLICY_REMOVED,high,공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 하수도사용료 감면,자동 제거 완료
PROP-196601,서울런 다자녀 혜택,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 자동차 취득세 감면,자동 제거 완료
PROP-196601,서울런 다자녀 혜택,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀가구 자동차 취득세 취약계층 감면,자동 제거 완료
PROP-191053,어린이집 증원을 요청드립니다,TAG_REVIEW,medium,"현재 태그=주거·교통·도시생활환경, 태그 핵심어 약함",주거·교통·도시생활환경,가족건강팀,외국인 가사(육아)인력 시범사업; 영아 전담 아이돌봄서비스; 1인 자영업자 등 배우자 출산휴가급여 지원; 배우자 출산휴가 지원금; 임산부 출산급여 지원,본문 기준 수동 재검토
PROP-185646,서울시 -저소득층 임산부와 그 남편을 대상으로 하는 임산부들의 산후우울증 예방 프로그램에 대하여  제안합니다,TAG_REVIEW,medium,"현재 태그=취약·다양가족 사각지대, 태그 핵심어 약함",취약·다양가족 사각지대,가족건강팀,"35세 이상 임산부 외래 진료 및 검사비 지원; 임산부 엽산제, 철분제 지원; 서울형 산모 산후조리경비 지원; 서울시 난임?임산부심리상담센터 운영; 맘편한 임신 원스톱서비스(임산부?출산전 제공)",본문 기준 수동 재검토
PROP-199044,서울시 다자녀 할인 정책의 지역 제한 완화 요청,POLICY_REMOVED,high,공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면,다자녀·양육비·생활지원,가족지원팀,다자녀 가구 하수도사용료 감면,자동 제거 완료
PROP-199044,서울시 다자녀 할인 정책의 지역 제한 완화 요청,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면,다자녀·양육비·생활지원,가족지원팀,다자녀 가구 자동차 취득세 감면,자동 제거 완료
PROP-199044,서울시 다자녀 할인 정책의 지역 제한 완화 요청,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면,다자녀·양육비·생활지원,가족지원팀,다자녀가구 자동차 취득세 취약계층 감면,자동 제거 완료
PROP-198265,서울시 공영주차장 다자녀 감면 혜택 확대 제안,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 자동차 취득세 감면,자동 제거 완료
PROP-198265,서울시 공영주차장 다자녀 감면 혜택 확대 제안,POLICY_REMOVED,high,공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 하수도사용료 감면,자동 제거 완료
PROP-185280,조부모육아경제지원,TAG_REVIEW,medium,"현재 태그=보육·돌봄 인프라, 태그 핵심어 약함",보육·돌봄 인프라,가족건강팀,,본문 기준 수동 재검토
PROP-182864,서로 돌봄이 이뤄지는 공동주방을 만들어주세요,TAG_REVIEW,medium,"현재 태그=일·가정 양립·부모 노동, 태그 핵심어 약함",일·가정 양립·부모 노동,가족건강팀,병원동행 전담 아이돌봄서비스; 아픈아이 전담 아이돌봄서비스; 영아 전담 아이돌봄서비스; 영아종일제 아이돌봄 서비스; 초등돌봄교실,본문 기준 수동 재검토
PROP-195671,[제도개선]다자녀 가정의 시·도 간 주차요금 감면 혜택 제도적 보완 제안,POLICY_REMOVED,high,공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면,다자녀·양육비·생활지원,"저출생사업1팀, 고령사회정책팀, 건강임신지원팀",다자녀 가구 하수도사용료 감면,자동 제거 완료
PROP-195671,[제도개선]다자녀 가정의 시·도 간 주차요금 감면 혜택 제도적 보완 제안,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면,다자녀·양육비·생활지원,"저출생사업1팀, 고령사회정책팀, 건강임신지원팀",다자녀 가구 자동차 취득세 감면,자동 제거 완료
PROP-195671,[제도개선]다자녀 가정의 시·도 간 주차요금 감면 혜택 제도적 보완 제안,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면,다자녀·양육비·생활지원,"저출생사업1팀, 고령사회정책팀, 건강임신지원팀",다자녀가구 자동차 취득세 취약계층 감면,자동 제거 완료
PROP-196215,저출산 문제 해결을 위한 폐교부지 활용,TAG_REVIEW,medium,"현재 태그=주거·교통·도시생활환경, 태그 핵심어 약함",주거·교통·도시생활환경,저출생사업1팀,,본문 기준 수동 재검토
PROP-194713,다자녀가구 자동차 취득세 감면혜택 완화요청(5인승 이상으로),POLICY_REMOVED,high,공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 하수도사용료 감면,자동 제거 완료
PROP-193260,사회적 통합 돌봄 서비스,TAG_REVIEW,medium,"현재 태그=정보·상담·교육·거버넌스, 태그 핵심어 약함",정보·상담·교육·거버넌스,돌봄사업팀,병원동행 전담 아이돌봄서비스; 아픈아이 전담 아이돌봄서비스; 영아 전담 아이돌봄서비스; 영아종일제 아이돌봄 서비스; 초등돌봄교실,본문 기준 수동 재검토
PROP-184570,살림.육아에 대한 정보를 공공장소에 노출시켜주세요,TAG_REVIEW,medium,"현재 태그=주거·교통·도시생활환경, 태그 핵심어 약함",주거·교통·도시생활환경,저출생사업1팀,,본문 기준 수동 재검토
PROP-184569,“공동육아”를 기업법정 교육시간에 포함시켜주세요.,TAG_REVIEW,medium,"현재 태그=취약·다양가족 사각지대, 태그 핵심어 약함",취약·다양가족 사각지대,가족지원팀,서울시 중소기업 워라밸 포인트제; 서울형 강소기업 지원; 서울형 강소기업 지원(사업종료); 배우자 출산휴가 지원금; 서울형 新일?생활 균형 3종 패키지,본문 기준 수동 재검토
PROP-180104,서울시 다자녀 가정에 층간소음 방지 용품 무상 지원 대책,POLICY_REMOVED,high,공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 하수도사용료 감면,자동 제거 완료
PROP-180104,서울시 다자녀 가정에 층간소음 방지 용품 무상 지원 대책,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 자동차 취득세 감면,자동 제거 완료
PROP-180104,서울시 다자녀 가정에 층간소음 방지 용품 무상 지원 대책,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀가구 자동차 취득세 취약계층 감면,자동 제거 완료
PROP-190853,돌봄 필요 노인 지역별 사회서비스원 센터 우선 활용,TAG_REVIEW,medium,"현재 태그=정보·상담·교육·거버넌스, 태그 핵심어 약함",정보·상담·교육·거버넌스,돌봄사업팀,병원동행 전담 아이돌봄서비스; 아픈아이 전담 아이돌봄서비스; 영아 전담 아이돌봄서비스; 영아종일제 아이돌봄 서비스; 초등돌봄교실,본문 기준 수동 재검토
PROP-185286,조부모 공동육아 및 조부모 육아교실,TAG_REVIEW,medium,"현재 태그=보육·돌봄 인프라, 태그 핵심어 약함",보육·돌봄 인프라,돌봄사업팀,,본문 기준 수동 재검토
PROP-184566,각 지역 공동육아 단체들과 교류할수 있게 해주세요,TAG_REVIEW,medium,"현재 태그=다자녀·양육비·생활지원, 태그 핵심어 약함",다자녀·양육비·생활지원,저출생사업1팀,,본문 기준 수동 재검토
PROP-194332,서울런 이용자에 다자녀 가정의 추가를 건의합니다.,POLICY_REMOVED,high,공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면,취약·다양가족 사각지대,저출생사업1팀,다자녀 가구 하수도사용료 감면,자동 제거 완료
PROP-194332,서울런 이용자에 다자녀 가정의 추가를 건의합니다.,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면,취약·다양가족 사각지대,저출생사업1팀,다자녀 가구 자동차 취득세 감면,자동 제거 완료
PROP-194332,서울런 이용자에 다자녀 가정의 추가를 건의합니다.,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면,취약·다양가족 사각지대,저출생사업1팀,다자녀가구 자동차 취득세 취약계층 감면,자동 제거 완료
PROP-194145,저출산 해결방안 제안,TAG_REVIEW,medium,"현재 태그=다자녀·양육비·생활지원, 태그 핵심어 약함",다자녀·양육비·생활지원,저출생사업1팀,,본문 기준 수동 재검토
PROP-193695,저출산 문제가 조금 걱정이 됩니다.,TAG_REVIEW,medium,"현재 태그=주거·교통·도시생활환경, 태그 핵심어 약함",주거·교통·도시생활환경,저출생사업1팀,,본문 기준 수동 재검토
PROP-191846,육아 예술가들의 고독감을 해결하기 위한 육아하는 예술가들의 수다방 ( 手茶房: 창작하고 이야기하고 고민을 나누는 육아 예술가들의 쉼터),TAG_REVIEW,medium,"현재 태그=정보·상담·교육·거버넌스, 태그 핵심어 약함",정보·상담·교육·거버넌스,"가족건강팀, 저출생사업1팀, 가족지원팀",다문화 보육료; 시간제 보육; 만0~5세 보육료; 방과후 보육료,본문 기준 수동 재검토
PROP-186586,보육원 졸업생 대상 직업군인 되기 캠페인,TAG_REVIEW,medium,"현재 태그=일·가정 양립·부모 노동, 태그 핵심어 약함",일·가정 양립·부모 노동,"가족건강팀, 돌봄사업팀, 저출생사업1팀",다문화 보육료; 시간제 보육; 만0~5세 보육료; 방과후 보육료,본문 기준 수동 재검토
PROP-191603,돌봄 노동 인정 반대,TAG_REVIEW,medium,"현재 태그=일·가정 양립·부모 노동, 태그 핵심어 약함",일·가정 양립·부모 노동,"가족건강팀, 돌봄사업팀, 저출생사업1팀",병원동행 전담 아이돌봄서비스; 아픈아이 전담 아이돌봄서비스; 영아 전담 아이돌봄서비스; 영아종일제 아이돌봄 서비스; 초등돌봄교실,본문 기준 수동 재검토
PROP-198243,다자녀 적용 범위 동일 적용,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 자동차 취득세 감면,자동 제거 완료
PROP-198243,다자녀 적용 범위 동일 적용,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀가구 자동차 취득세 취약계층 감면,자동 제거 완료
PROP-195464,구에서 운영하는 체육시설에 대해 다자녀 3명 → 2명으로 변경 제한 드립니다.,POLICY_REMOVED,high,공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 하수도사용료 감면,자동 제거 완료
PROP-195464,구에서 운영하는 체육시설에 대해 다자녀 3명 → 2명으로 변경 제한 드립니다.,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 자동차 취득세 감면,자동 제거 완료
PROP-195464,구에서 운영하는 체육시설에 대해 다자녀 3명 → 2명으로 변경 제한 드립니다.,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀가구 자동차 취득세 취약계층 감면,자동 제거 완료
PROP-194167,다자녀혜택 연령 상한 폐지 제안,POLICY_REMOVED,high,공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 하수도사용료 감면,자동 제거 완료
PROP-194167,다자녀혜택 연령 상한 폐지 제안,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 자동차 취득세 감면,자동 제거 완료
PROP-194167,다자녀혜택 연령 상한 폐지 제안,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀가구 자동차 취득세 취약계층 감면,자동 제거 완료
PROP-182870,육아정보 채널을 일원화해주세요.,TAG_REVIEW,medium,"현재 태그=임신·난임·생식건강, 태그 핵심어 약함",임신·난임·생식건강,"가족건강팀, 돌봄사업팀, 저출생사업1팀",다문화 보육료; 시간제 보육; 만0~5세 보육료; 방과후 보육료,본문 기준 수동 재검토
PROP-194667,출산관련 복지,TAG_REVIEW,medium,"현재 태그=다자녀·양육비·생활지원, 태그 핵심어 약함",다자녀·양육비·생활지원,저출생사업1팀,영아 전담 아이돌봄서비스; 외국인 가사(육아)인력 시범사업; 1인 자영업자 등 배우자 출산휴가급여 지원; 배우자 출산휴가 지원금; 임산부 출산급여 지원,본문 기준 수동 재검토
PROP-198406,다자녀감면 시 공영주차장은 되고 자치구 내 공영주차장은 안되는 규제 해제,POLICY_REMOVED,high,공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면,다자녀·양육비·생활지원,가족지원팀,다자녀 가구 하수도사용료 감면,자동 제거 완료
PROP-198406,다자녀감면 시 공영주차장은 되고 자치구 내 공영주차장은 안되는 규제 해제,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면,다자녀·양육비·생활지원,가족지원팀,다자녀 가구 자동차 취득세 감면,자동 제거 완료
PROP-198406,다자녀감면 시 공영주차장은 되고 자치구 내 공영주차장은 안되는 규제 해제,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면,다자녀·양육비·생활지원,가족지원팀,다자녀가구 자동차 취득세 취약계층 감면,자동 제거 완료
PROP-198295,저출산으로 30년뒤 대한민국은 사라진다고 합니다..,POLICY_REMOVED,high,공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 하수도사용료 감면,자동 제거 완료
PROP-198295,저출산으로 30년뒤 대한민국은 사라진다고 합니다..,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 자동차 취득세 감면,자동 제거 완료
PROP-198295,저출산으로 30년뒤 대한민국은 사라진다고 합니다..,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀가구 자동차 취득세 취약계층 감면,자동 제거 완료
PROP-182871,육아네트워크를 위한 공간/차량 등의 민간지원 활성화 요청,TAG_REVIEW,medium,"현재 태그=다자녀·양육비·생활지원, 태그 핵심어 약함",다자녀·양육비·생활지원,저출생사업1팀,,본문 기준 수동 재검토
PROP-193780,돌봄안정화정책,TAG_REVIEW,medium,"현재 태그=임신·난임·생식건강, 태그 핵심어 약함",임신·난임·생식건강,"가족건강팀, 돌봄사업팀, 저출생사업1팀",병원동행 전담 아이돌봄서비스; 아픈아이 전담 아이돌봄서비스; 영아 전담 아이돌봄서비스; 영아종일제 아이돌봄 서비스; 초등돌봄교실,본문 기준 수동 재검토
PROP-201115,여의신월지하차도 다자녀(3자녀 이상) 가구 통행료 할인 적용 제안,POLICY_REMOVED,high,공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면,다자녀·양육비·생활지원,고령사회정책팀,다자녀 가구 하수도사용료 감면,자동 제거 완료
PROP-201102,서울시 자치구별 다자녀 혜택의 문제점,POLICY_REMOVED,high,공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 하수도사용료 감면,자동 제거 완료
PROP-201102,서울시 자치구별 다자녀 혜택의 문제점,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 자동차 취득세 감면,자동 제거 완료
PROP-201102,서울시 자치구별 다자녀 혜택의 문제점,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀가구 자동차 취득세 취약계층 감면,자동 제거 완료
PROP-198269,어린이집 관리 문서 간소화 방안 제안 : 보육 교직원의 업무 효율성을 높여 양질의 보육 서비스 제공에 집중하기 위함,TAG_REVIEW,medium,"현재 태그=취약·다양가족 사각지대, 태그 핵심어 약함",취약·다양가족 사각지대,"가족건강팀, 돌봄사업팀, 저출생사업1팀",다문화 보육료; 시간제 보육; 만0~5세 보육료; 방과후 보육료,본문 기준 수동 재검토
PROP-195676,서울런 다자녀 확대 시기,POLICY_REMOVED,high,공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면,다자녀·양육비·생활지원,가족지원팀,다자녀 가구 하수도사용료 감면,자동 제거 완료
PROP-195676,서울런 다자녀 확대 시기,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면,다자녀·양육비·생활지원,가족지원팀,다자녀 가구 자동차 취득세 감면,자동 제거 완료
PROP-195676,서울런 다자녀 확대 시기,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면,다자녀·양육비·생활지원,가족지원팀,다자녀가구 자동차 취득세 취약계층 감면,자동 제거 완료
PROP-194046,저출산 고령화 대비를 위하여,TAG_REVIEW,medium,"현재 태그=주거·교통·도시생활환경, 태그 핵심어 약함",주거·교통·도시생활환경,저출생사업1팀,,본문 기준 수동 재검토
PROP-193970,도시가스 다자녀 관련,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 자동차 취득세 감면,자동 제거 완료
PROP-193970,도시가스 다자녀 관련,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀가구 자동차 취득세 취약계층 감면,자동 제거 완료
PROP-192909,"다자녀 할인 서울시 전역(강서구, 양천구....)",POLICY_REMOVED,high,공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면,다자녀·양육비·생활지원,가족지원팀,다자녀 가구 하수도사용료 감면,자동 제거 완료
PROP-192909,"다자녀 할인 서울시 전역(강서구, 양천구....)",POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면,다자녀·양육비·생활지원,가족지원팀,다자녀 가구 자동차 취득세 감면,자동 제거 완료
PROP-192909,"다자녀 할인 서울시 전역(강서구, 양천구....)",POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면,다자녀·양육비·생활지원,가족지원팀,다자녀가구 자동차 취득세 취약계층 감면,자동 제거 완료
PROP-180406,육아열차운행,TAG_REVIEW,medium,"현재 태그=보육·돌봄 인프라, 태그 핵심어 약함",보육·돌봄 인프라,가족건강팀,외국인 가사(육아)인력 시범사업; 영아 전담 아이돌봄서비스; 1인 자영업자 등 배우자 출산휴가급여 지원; 1인 자영업자?프리랜서 배우자 출산휴가 지원금; 배우자 출산휴가 지원금,본문 기준 수동 재검토
PROP-180324,다자녀 부모 복지 혜택,TAG_REVIEW,medium,"현재 태그=취약·다양가족 사각지대, 태그 핵심어 약함",취약·다양가족 사각지대,저출생사업1팀,,본문 기준 수동 재검토
PROP-199648,유기견 ‘잠시 돌봄’ 제도 도입을 통한 임시 보호 활성화 방안,TAG_REVIEW,medium,"현재 태그=취약·다양가족 사각지대, 태그 핵심어 약함",취약·다양가족 사각지대,생활지원팀,병원동행 전담 아이돌봄서비스; 아픈아이 전담 아이돌봄서비스; 영아 전담 아이돌봄서비스; 영아종일제 아이돌봄 서비스; 초등돌봄교실,본문 기준 수동 재검토
PROP-186908,재난 기금(서울시 긴급생활비/특별돌봄쿠폰) 선택할 수 없나요?,POLICY_REMOVED,high,공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 하수도사용료 감면,자동 제거 완료
PROP-201656,"[시민규제발굴단] 서울시 보육 격차 해소 : 거주지 벽을 넘는 ""보편적 보육 복지"" 실현을 위한 규제 혁신안",POLICY_REMOVED,high,공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 하수도사용료 감면,자동 제거 완료
PROP-201635,차상위계층 신청 시 가구원 수 및 다자녀 여부를 고려한 차량 가액 기준 완화 제안,POLICY_REMOVED,high,공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면,취약·다양가족 사각지대,저출생사업1팀,다자녀 가구 하수도사용료 감면,자동 제거 완료
PROP-201635,차상위계층 신청 시 가구원 수 및 다자녀 여부를 고려한 차량 가액 기준 완화 제안,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면,취약·다양가족 사각지대,저출생사업1팀,다자녀 가구 자동차 취득세 감면,자동 제거 완료
PROP-201635,차상위계층 신청 시 가구원 수 및 다자녀 여부를 고려한 차량 가액 기준 완화 제안,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면,취약·다양가족 사각지대,저출생사업1팀,다자녀가구 자동차 취득세 취약계층 감면,자동 제거 완료
PROP-201278,서울시 공공자전거 따릉이 다자녀가구 할인 도입 제안,POLICY_REMOVED,high,공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 하수도사용료 감면,자동 제거 완료
PROP-201278,서울시 공공자전거 따릉이 다자녀가구 할인 도입 제안,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 자동차 취득세 감면,자동 제거 완료
PROP-201278,서울시 공공자전거 따릉이 다자녀가구 할인 도입 제안,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀가구 자동차 취득세 취약계층 감면,자동 제거 완료
PROP-198192,다자녀관련 공영주차장요금 할인,POLICY_REMOVED,high,공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 하수도사용료 감면,자동 제거 완료
PROP-198192,다자녀관련 공영주차장요금 할인,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 자동차 취득세 감면,자동 제거 완료
PROP-198192,다자녀관련 공영주차장요금 할인,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀가구 자동차 취득세 취약계층 감면,자동 제거 완료
PROP-197491,출산장려정책은 역차별이다.,TAG_REVIEW,medium,"현재 태그=취약·다양가족 사각지대, 태그 핵심어 약함",취약·다양가족 사각지대,가족건강팀,,본문 기준 수동 재검토
PROP-196238,청년 복지를 줄이는게 오히려 저출산 해결에 도움됩니다,TAG_REVIEW,medium,"현재 태그=주거·교통·도시생활환경, 태그 핵심어 약함",주거·교통·도시생활환경,저출생사업1팀,,본문 기준 수동 재검토
PROP-195657,다자녀 할인 확대,POLICY_REMOVED,high,공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면,다자녀·양육비·생활지원,가족지원팀,다자녀 가구 하수도사용료 감면,자동 제거 완료
